Compte au 28/02/2023 : 8300.00 EUR
JPY/EUR : 0.482
USD/EUR : 1.445
Date;Montant;Devise;Categorie
04/09/2022;-144.97;EUR;Habitation
18/12/2022;-750.81;USD;Sante
23/09/2022;-185.89;JPY;Communication
11/07/2022;-471.24;JPY;Communication
11/09/2022;-588.02;EUR;Enfants
11/08/2022;7822.39;EUR;Salaire
08/12/2022;-302.41;JPY;Loisir
09/02/2023;-693.13;USD;Transport
22/07/2022;6129.98;JPY;Salaire
06/09/2022;-27.58;EUR;Loisir
15/06/2022;5126.00;EUR;Primes
02/01/2022;-918.68;EUR;Habitation
27/01/2022;-529.84;USD;Sante
21/05/2022;-263.57;USD;Enfants
15/11/2022;-62.82;USD;Communication
19/02/2023;-669.64;EUR;Habitation
30/07/2022;-694.32;EUR;Alimentation
09/05/2022;-259.02;USD;Loisir
23/01/2022;-425.36;JPY;Alimentation
03/02/2023;1855.88;USD;Aide
19/05/2022;-452.80;EUR;Habitation
20/05/2022;-902.55;USD;Transport
19/05/2022;-751.36;USD;Transport
03/06/2022;-519.83;EUR;Habitation
02/02/2022;-844.44;USD;Loisir
22/05/2022;-328.47;USD;Habitation
04/12/2022;-140.35;JPY;Assurance
23/01/2022;-427.59;EUR;Assurance
19/06/2022;-789.71;EUR;Alimentation
06/05/2022;-889.21;USD;Transport
02/07/2022;-858.93;JPY;Loisir
23/07/2022;-34.30;EUR;Transport
03/01/2022;-350.69;JPY;Alimentation
22/03/2022;-67.67;USD;Loisir
27/01/2023;-224.04;USD;Transport
30/04/2022;-726.86;EUR;Enfants
08/07/2022;-885.96;EUR;Loisir
31/01/2023;-300.82;USD;Loisir
09/01/2022;-293.35;EUR;Alimentation
24/01/2022;-985.33;EUR;Enfants
08/04/2022;-288.15;EUR;Habitation
30/03/2022;-441.05;USD;Transport
13/11/2022;-716.26;USD;Loisir
20/02/2022;-170.06;JPY;Transport
07/01/2023;-601.76;USD;Habitation
27/09/2022;-199.45;USD;Assurance
06/05/2022;-666.93;USD;Communication
10/03/2022;6861.57;USD;Primes
01/08/2022;-786.72;EUR;Enfants
07/05/2022;-936.69;JPY;Habitation
04/01/2023;-306.24;JPY;Communication
21/09/2022;-903.48;USD;Alimentation
06/01/2022;812.46;USD;Primes
09/02/2022;-253.51;JPY;Loisir
30/06/2022;-727.55;EUR;Habitation
14/02/2022;-494.67;USD;Assurance
24/10/2022;-305.43;JPY;Habitation
19/02/2023;8586.25;JPY;Aide
19/04/2022;-168.55;EUR;Communication
28/06/2022;-240.24;USD;Habitation
21/01/2022;-196.17;JPY;Sante
07/03/2022;-154.82;EUR;Enfants
27/02/2022;-304.60;USD;Enfants
22/10/2022;-380.90;JPY;Habitation
09/04/2022;-352.53;USD;Assurance
21/04/2022;4096.97;USD;Salaire
27/12/2022;-943.67;JPY;Loisir
03/08/2022;-636.02;EUR;Assurance
17/12/2022;-709.80;EUR;Loisir
02/02/2023;-534.45;USD;Transport
21/01/2022;-424.14;JPY;Communication
18/10/2022;-802.96;JPY;Sante
08/11/2022;-582.03;EUR;Sante
22/03/2022;-363.74;USD;Communication
31/01/2022;-105.27;JPY;Assurance
08/08/2022;-230.44;EUR;Enfants
01/11/2022;-906.34;EUR;Loisir
03/07/2022;-32.18;USD;Habitation
24/10/2022;-918.23;JPY;Sante
19/04/2022;-642.69;JPY;Assurance
04/09/2022;800.15;JPY;Primes
28/01/2023;-535.61;EUR;Loisir
14/07/2022;5941.40;JPY;Aide
17/12/2022;-350.79;JPY;Alimentation
09/03/2022;-949.64;JPY;Assurance
06/03/2022;-280.08;USD;Enfants
03/01/2023;-533.77;EUR;Assurance
28/09/2022;-957.15;USD;Sante
12/01/2023;-2.25;EUR;Enfants
19/02/2022;-17.32;USD;Communication
14/01/2023;-788.53;USD;Alimentation
25/09/2022;-337.64;JPY;Communication
03/10/2022;-37.68;EUR;Loisir
24/01/2023;-272.45;EUR;Alimentation
04/01/2023;-739.76;USD;Enfants
08/03/2022;7728.07;JPY;Cadeau
27/02/2022;-886.86;JPY;Habitation
09/02/2022;-957.53;EUR;Alimentation
11/05/2022;-999.11;JPY;Enfants
28/12/2022;-844.81;JPY;Habitation
19/12/2022;-993.15;USD;Sante
12/03/2022;-351.51;JPY;Alimentation
28/12/2022;-366.18;EUR;Habitation
19/11/2022;-124.79;USD;Alimentation
10/02/2023;9821.41;JPY;Salaire
04/01/2023;-740.42;USD;Alimentation
12/05/2022;-803.43;EUR;Habitation
02/03/2022;-499.21;USD;Sante
06/11/2022;1399.54;EUR;Aide
30/01/2023;9360.33;EUR;Aide
06/11/2022;3933.95;JPY;Cadeau
26/12/2022;-68.00;EUR;Communication
28/06/2022;-690.56;JPY;Assurance
28/01/2022;-108.22;EUR;Habitation
26/04/2022;-642.77;EUR;Loisir
14/12/2022;-773.38;USD;Transport
31/01/2023;-462.92;USD;Loisir
19/01/2023;-920.62;USD;Communication
01/02/2022;-333.22;JPY;Alimentation
23/01/2022;-382.41;EUR;Loisir
16/12/2022;-604.83;USD;Assurance
11/02/2022;-366.94;JPY;Communication
07/02/2022;-624.33;JPY;Habitation
06/02/2023;-302.01;USD;Habitation
02/03/2022;-601.60;JPY;Sante
28/01/2023;-751.22;JPY;Communication
08/07/2022;-564.57;EUR;Sante
24/05/2022;-863.62;USD;Sante
19/08/2022;-172.63;JPY;Loisir
08/07/2022;-474.59;EUR;Communication
09/11/2022;-762.56;USD;Enfants
09/04/2022;-817.96;EUR;Habitation
26/05/2022;-370.70;EUR;Transport
07/08/2022;-359.93;USD;Habitation
12/02/2022;-826.49;EUR;Sante
09/02/2023;-627.86;USD;Sante
15/07/2022;-557.27;USD;Alimentation
15/10/2022;-17.53;USD;Enfants
08/08/2022;-762.94;JPY;Enfants
18/03/2022;-36.46;USD;Transport
08/02/2022;-75.25;USD;Sante
20/01/2023;-635.14;EUR;Assurance
11/09/2022;-223.45;JPY;Enfants
26/11/2022;-960.25;EUR;Assurance
31/07/2022;-894.55;USD;Enfants
22/05/2022;-980.88;USD;Communication
25/01/2023;-21.69;EUR;Enfants
13/06/2022;-7.45;JPY;Communication
24/01/2022;-894.75;USD;Alimentation
07/05/2022;-72.01;EUR;Communication
04/04/2022;-954.93;USD;Alimentation
24/03/2022;-432.71;JPY;Assurance
28/01/2023;-298.70;USD;Transport
02/09/2022;-922.53;JPY;Alimentation
23/11/2022;-36.57;USD;Sante
13/09/2022;-402.98;USD;Communication
22/04/2022;-934.00;JPY;Sante
13/02/2023;-368.95;EUR;Enfants
04/02/2023;-286.02;EUR;Sante
11/11/2022;-308.18;EUR;Loisir
08/06/2022;-228.07;JPY;Habitation
20/03/2022;-473.03;EUR;Assurance
27/11/2022;-817.44;EUR;Habitation
05/01/2022;-521.09;EUR;Assurance
02/04/2022;-707.03;EUR;Communication
27/07/2022;-28.17;JPY;Assurance
08/05/2022;-244.31;USD;Alimentation
17/01/2022;-946.69;EUR;Loisir
31/07/2022;-180.13;EUR;Transport
01/03/2022;-187.15;USD;Habitation
09/04/2022;-161.94;EUR;Sante
08/10/2022;-176.98;USD;Enfants
08/03/2022;-475.04;EUR;Communication
17/08/2022;-436.43;EUR;Enfants
27/01/2022;-464.16;EUR;Habitation
17/01/2022;-424.27;JPY;Enfants
10/05/2022;-667.60;USD;Sante
01/03/2022;-1.71;JPY;Communication
25/12/2022;-477.25;EUR;Transport
14/01/2022;-909.51;JPY;Loisir
22/10/2022;-93.22;USD;Enfants
17/11/2022;-144.89;USD;Alimentation
15/04/2022;-478.41;JPY;Alimentation
24/07/2022;-112.49;JPY;Sante
17/08/2022;4782.07;USD;Primes
01/09/2022;2510.52;JPY;Primes
23/02/2022;-678.33;USD;Communication
01/04/2022;-68.92;USD;Assurance
20/02/2023;-445.85;JPY;Loisir
09/06/2022;7784.78;EUR;Cadeau
19/01/2023;-21.14;USD;Loisir
06/04/2022;-605.86;EUR;Assurance
05/08/2022;-444.58;JPY;Enfants
26/08/2022;-997.73;EUR;Alimentation
25/06/2022;-576.08;JPY;Assurance
12/02/2022;6398.70;EUR;Primes
02/12/2022;-148.77;JPY;Alimentation
15/02/2022;-309.01;EUR;Assurance
12/09/2022;-20.67;USD;Alimentation
19/08/2022;-506.75;JPY;Alimentation
10/06/2022;-653.33;EUR;Communication
24/05/2022;-42.16;USD;Loisir
03/09/2022;-365.83;USD;Transport
04/06/2022;-560.14;JPY;Communication
20/04/2022;-744.04;EUR;Transport
17/06/2022;-918.72;JPY;Alimentation
05/09/2022;-651.99;EUR;Loisir
06/03/2022;-131.78;USD;Assurance
28/01/2022;-927.60;EUR;Sante
13/04/2022;-561.64;USD;Assurance
18/02/2023;-606.15;USD;Assurance
25/09/2022;-453.24;JPY;Enfants
27/06/2022;-85.54;EUR;Enfants
25/01/2023;1435.22;EUR;Salaire
10/04/2022;2090.26;EUR;Aide
20/05/2022;-725.25;JPY;Alimentation
16/12/2022;-577.13;EUR;Communication
16/02/2023;-166.16;EUR;Alimentation
19/10/2022;-403.75;USD;Loisir
13/02/2023;-665.86;EUR;Sante
12/02/2022;-302.47;EUR;Alimentation
23/11/2022;-588.58;JPY;Enfants
17/01/2023;-632.28;USD;Sante
20/12/2022;716.27;USD;Aide
17/11/2022;8177.75;EUR;Primes
14/12/2022;-721.18;JPY;Assurance
06/10/2022;-503.58;USD;Enfants
12/08/2022;-374.09;JPY;Transport
16/06/2022;-178.88;USD;Transport
29/01/2022;-757.72;EUR;Loisir
14/01/2023;-27.29;JPY;Sante
29/04/2022;-116.71;USD;Enfants
27/01/2022;-700.76;EUR;Enfants
21/06/2022;-240.35;JPY;Alimentation
17/07/2022;-74.77;EUR;Habitation
04/09/2022;-333.76;JPY;Assurance
02/02/2022;-673.20;JPY;Loisir
25/09/2022;-635.32;JPY;Transport
25/06/2022;-774.41;EUR;Assurance
19/10/2022;-112.87;JPY;Loisir
11/12/2022;-924.10;JPY;Enfants
14/12/2022;-755.24;EUR;Assurance
31/01/2023;2131.59;USD;Primes
12/06/2022;-29.88;JPY;Communication
20/11/2022;-317.10;USD;Alimentation
19/10/2022;8701.33;EUR;Salaire
19/07/2022;-617.40;JPY;Enfants
06/03/2022;-744.80;JPY;Assurance
04/01/2023;-461.88;EUR;Sante
28/03/2022;-159.66;USD;Communication
06/10/2022;-239.93;EUR;Habitation
01/08/2022;-404.51;JPY;Assurance
06/02/2023;-429.30;EUR;Alimentation
20/05/2022;-470.06;JPY;Transport
26/09/2022;-201.18;JPY;Transport
12/05/2022;-303.31;EUR;Alimentation
14/08/2022;-301.36;JPY;Assurance
10/04/2022;-503.79;EUR;Transport
08/11/2022;-901.05;JPY;Sante
10/07/2022;-388.57;JPY;Assurance
04/11/2022;-324.64;EUR;Sante
15/07/2022;-306.84;JPY;Alimentation
28/03/2022;-292.90;JPY;Loisir
03/10/2022;-707.46;EUR;Enfants
12/12/2022;-407.75;USD;Sante
06/11/2022;-261.23;USD;Assurance
21/01/2023;-340.12;EUR;Transport
31/03/2022;-40.27;EUR;Transport
23/01/2023;-662.36;JPY;Loisir
10/07/2022;-58.63;JPY;Sante
09/11/2022;-211.43;EUR;Enfants
18/05/2022;8420.04;JPY;Cadeau
28/03/2022;-760.93;JPY;Assurance
27/12/2022;-162.67;USD;Loisir
17/09/2022;-402.09;JPY;Loisir
11/03/2022;-433.49;EUR;Assurance
13/10/2022;4647.83;EUR;Salaire
25/10/2022;-239.18;USD;Transport
05/06/2022;-269.74;EUR;Communication
13/03/2022;-726.81;EUR;Alimentation
03/05/2022;-468.40;USD;Communication
25/05/2022;-372.38;JPY;Communication
09/01/2023;-600.40;JPY;Assurance
06/11/2022;-590.49;JPY;Communication
19/09/2022;-826.75;EUR;Sante
27/05/2022;-75.39;EUR;Habitation
03/07/2022;-412.10;EUR;Loisir
01/04/2022;-804.70;USD;Alimentation
23/05/2022;-281.45;JPY;Communication
18/11/2022;-380.38;EUR;Sante
30/08/2022;-993.69;USD;Communication
14/07/2022;-211.64;EUR;Loisir
24/04/2022;-58.26;EUR;Sante
21/07/2022;-415.90;JPY;Transport
26/01/2023;0.28;USD;Primes
25/05/2022;-30.75;JPY;Habitation
09/02/2023;-746.50;JPY;Enfants
06/07/2022;-958.53;USD;Alimentation
03/01/2022;-604.22;USD;Sante
29/04/2022;-955.98;USD;Transport
29/05/2022;-630.46;EUR;Sante
30/08/2022;-382.17;JPY;Sante
01/07/2022;-537.65;USD;Communication
07/08/2022;-142.11;USD;Assurance
07/08/2022;-820.56;JPY;Alimentation
20/05/2022;5683.52;EUR;Cadeau
12/06/2022;-692.01;USD;Sante
23/05/2022;-728.85;USD;Alimentation
28/01/2022;357.77;EUR;Aide
14/07/2022;-83.43;JPY;Habitation
01/03/2022;-495.13;USD;Sante
12/08/2022;-906.69;JPY;Communication
06/01/2022;-164.29;EUR;Habitation
06/11/2022;-136.99;EUR;Loisir
28/11/2022;-714.82;USD;Alimentation
24/07/2022;-690.07;USD;Transport
15/04/2022;-648.12;USD;Communication
08/01/2023;-309.17;JPY;Communication
01/07/2022;-803.35;JPY;Communication
10/01/2023;8794.83;USD;Cadeau
18/05/2022;-947.21;JPY;Loisir
28/06/2022;-69.84;USD;Communication
19/12/2022;-442.80;USD;Loisir
01/06/2022;-584.58;USD;Assurance
01/07/2022;-147.75;USD;Sante
18/02/2023;8734.60;JPY;Salaire
12/09/2022;-185.44;USD;Transport
07/05/2022;-949.97;USD;Alimentation
10/12/2022;-962.08;USD;Transport
17/02/2023;1877.08;JPY;Aide
12/05/2022;-251.44;USD;Sante
18/03/2022;-426.67;EUR;Loisir
19/08/2022;-185.47;EUR;Habitation
03/10/2022;-863.55;USD;Alimentation
22/06/2022;2295.83;USD;Primes
16/07/2022;-773.42;EUR;Communication
02/12/2022;1836.67;USD;Primes
30/05/2022;-610.91;EUR;Habitation
31/12/2022;7219.24;EUR;Primes
24/09/2022;-743.46;USD;Habitation
23/02/2022;-844.38;USD;Transport
06/02/2022;-710.73;JPY;Enfants
20/06/2022;-243.39;USD;Transport
04/06/2022;-598.31;USD;Loisir
22/01/2022;-689.62;JPY;Loisir
16/10/2022;-121.21;JPY;Assurance
31/10/2022;-118.52;USD;Transport
05/02/2023;-542.63;EUR;Sante
27/09/2022;-699.15;USD;Communication
21/09/2022;-59.36;JPY;Assurance
18/01/2022;-110.81;USD;Transport
02/07/2022;-171.39;USD;Transport
06/02/2023;-810.40;JPY;Habitation
02/05/2022;-729.91;USD;Sante
11/12/2022;-368.40;EUR;Habitation
27/05/2022;-267.72;EUR;Communication
21/09/2022;-273.89;JPY;Communication
15/09/2022;6041.09;EUR;Salaire
25/11/2022;-31.35;JPY;Alimentation
15/12/2022;-737.77;JPY;Loisir
11/01/2023;-719.52;USD;Transport
08/10/2022;-936.42;JPY;Habitation
13/03/2022;-40.29;JPY;Enfants
15/10/2022;-909.72;USD;Enfants
14/10/2022;-578.33;EUR;Assurance
28/11/2022;-432.88;EUR;Alimentation
13/09/2022;-585.19;JPY;Sante
16/01/2023;-831.05;USD;Alimentation
12/10/2022;-738.15;USD;Transport
09/11/2022;-141.21;EUR;Loisir
22/01/2023;-385.67;JPY;Transport
16/05/2022;-510.64;USD;Sante
11/04/2022;-785.45;JPY;Assurance
01/09/2022;-52.67;USD;Transport
25/12/2022;-329.83;EUR;Sante
31/01/2023;-129.54;JPY;Habitation
30/09/2022;-362.54;JPY;Transport
06/04/2022;-671.64;USD;Assurance
17/06/2022;-375.49;EUR;Sante
09/01/2023;-994.31;USD;Alimentation
18/10/2022;-655.47;JPY;Transport
07/09/2022;1304.14;USD;Aide
23/03/2022;-592.78;JPY;Transport
01/01/2023;-856.56;USD;Assurance
16/01/2023;4293.61;USD;Salaire
21/07/2022;-182.34;JPY;Sante
02/02/2023;-562.84;JPY;Alimentation
01/01/2022;-631.97;USD;Transport
10/02/2022;-230.58;USD;Transport
04/12/2022;-661.65;JPY;Transport
17/01/2022;-538.09;USD;Alimentation
22/04/2022;-45.16;USD;Enfants
23/06/2022;-256.85;EUR;Alimentation
21/09/2022;-740.06;USD;Enfants
13/04/2022;-262.43;EUR;Habitation
12/10/2022;-74.01;EUR;Loisir
09/12/2022;-329.04;USD;Loisir
23/06/2022;-986.20;JPY;Transport
02/02/2023;-41.19;JPY;Enfants
16/12/2022;-206.48;EUR;Habitation
30/01/2022;-30.44;JPY;Transport
20/11/2022;3957.50;JPY;Salaire
22/03/2022;-730.91;USD;Loisir
06/02/2022;-705.96;JPY;Assurance
27/09/2022;-954.96;EUR;Habitation
27/03/2022;-519.07;EUR;Enfants
18/07/2022;-787.66;USD;Enfants
26/11/2022;-329.25;EUR;Transport
09/01/2022;-106.44;USD;Transport
04/04/2022;5861.28;USD;Salaire
26/02/2022;-422.33;USD;Sante
18/02/2022;-737.58;EUR;Loisir
18/04/2022;-78.82;EUR;Alimentation
19/06/2022;-88.65;JPY;Communication
12/11/2022;-419.32;USD;Communication
13/08/2022;-337.95;EUR;Habitation
15/09/2022;-953.08;EUR;Alimentation
24/01/2022;4121.31;EUR;Salaire
24/01/2022;-10.42;EUR;Communication
28/01/2023;-46.86;USD;Habitation
26/02/2022;-895.76;JPY;Transport
25/10/2022;-947.55;JPY;Transport
20/11/2022;-723.04;USD;Transport
08/05/2022;-922.46;EUR;Loisir
18/02/2023;-911.52;USD;Alimentation
08/11/2022;-293.96;JPY;Sante
25/07/2022;-830.58;EUR;Loisir
28/10/2022;-961.55;JPY;Assurance
14/02/2022;-567.66;JPY;Enfants
19/05/2022;-394.15;JPY;Sante
09/01/2022;-18.25;EUR;Loisir
04/04/2022;-245.91;JPY;Sante
25/06/2022;-56.90;USD;Alimentation
29/01/2023;-404.53;USD;Communication
24/05/2022;-55.00;EUR;Assurance
27/06/2022;-14.13;JPY;Sante
28/05/2022;-451.50;USD;Communication
17/07/2022;-509.59;EUR;Communication
18/07/2022;-57.16;USD;Habitation
22/01/2022;-133.78;JPY;Loisir
22/01/2023;-908.52;EUR;Alimentation
06/02/2023;-989.58;USD;Enfants
29/03/2022;-452.83;USD;Assurance
08/02/2023;6442.75;JPY;Cadeau
01/07/2022;-255.20;JPY;Alimentation
30/04/2022;6603.77;EUR;Salaire
02/05/2022;-153.72;USD;Communication
05/07/2022;-149.42;EUR;Loisir
22/07/2022;-167.51;USD;Sante
11/01/2022;-530.14;USD;Enfants
19/06/2022;-296.27;EUR;Assurance
07/10/2022;-975.95;EUR;Loisir
07/05/2022;-677.62;EUR;Sante
24/01/2022;-826.32;JPY;Sante
08/12/2022;-327.01;JPY;Communication
23/04/2022;-856.07;USD;Habitation
12/11/2022;-255.08;USD;Sante
19/02/2023;1076.99;JPY;Aide
15/07/2022;-869.58;EUR;Assurance
03/12/2022;187.91;EUR;Primes
24/03/2022;-617.79;JPY;Transport
03/02/2022;5855.96;USD;Salaire
06/12/2022;-445.56;USD;Transport
21/01/2022;-152.77;JPY;Sante
30/01/2023;-151.48;USD;Communication
31/01/2023;-199.93;JPY;Communication
15/04/2022;8391.56;JPY;Aide
28/02/2022;-283.60;EUR;Sante
20/06/2022;-618.68;USD;Loisir
10/01/2022;-304.11;JPY;Communication
30/09/2022;2482.12;USD;Primes
20/01/2022;-994.80;USD;Transport
01/01/2023;-819.76;JPY;Transport
11/02/2023;-459.39;EUR;Habitation
15/11/2022;-930.52;USD;Communication
18/05/2022;-699.15;USD;Sante
27/09/2022;3825.27;EUR;Primes
02/01/2022;-243.16;EUR;Loisir
02/03/2022;-863.28;JPY;Transport
03/09/2022;-734.07;EUR;Sante
23/08/2022;-201.64;EUR;Loisir
29/10/2022;-861.53;EUR;Loisir
25/05/2022;6058.23;JPY;Aide
26/07/2022;-574.13;EUR;Alimentation
02/11/2022;-156.11;JPY;Assurance
11/01/2023;-995.54;EUR;Communication
05/09/2022;-548.26;JPY;Sante
05/07/2022;-192.67;EUR;Communication
28/02/2022;-186.51;EUR;Loisir
13/08/2022;-928.20;USD;Assurance
08/01/2022;-551.00;EUR;Habitation
19/06/2022;-259.64;EUR;Alimentation
31/10/2022;-815.86;USD;Transport
29/11/2022;-646.62;USD;Enfants
07/05/2022;5637.06;USD;Aide
16/08/2022;-85.45;JPY;Habitation
10/02/2023;-356.07;EUR;Alimentation
19/01/2022;-433.08;EUR;Alimentation
19/03/2022;-995.09;JPY;Transport
16/05/2022;-667.37;JPY;Enfants
07/01/2023;-390.02;JPY;Assurance
08/07/2022;-932.75;USD;Assurance
15/05/2022;-505.72;USD;Sante
05/06/2022;-715.61;USD;Communication
02/06/2022;-315.86;USD;Enfants
09/05/2022;-648.26;EUR;Habitation
02/01/2023;-388.44;JPY;Loisir
01/09/2022;-584.58;EUR;Enfants
16/02/2022;-812.66;USD;Loisir
10/10/2022;-502.24;USD;Alimentation
11/09/2022;-181.18;EUR;Sante
28/08/2022;-894.84;JPY;Loisir
01/12/2022;-645.41;JPY;Habitation
24/01/2023;5635.74;EUR;Cadeau
25/11/2022;-610.78;USD;Loisir
19/08/2022;-953.63;EUR;Loisir
02/12/2022;-226.57;EUR;Loisir
18/10/2022;-223.26;USD;Alimentation
14/10/2022;-661.61;JPY;Assurance
14/07/2022;-875.37;JPY;Transport
18/02/2022;-226.03;USD;Sante
20/02/2023;-527.92;EUR;Transport
17/09/2022;-636.67;JPY;Loisir
29/08/2022;-429.75;JPY;Assurance
23/10/2022;-101.97;EUR;Habitation
22/02/2022;7373.76;JPY;Primes
10/10/2022;-225.53;JPY;Sante
30/08/2022;5897.46;JPY;Primes
13/03/2022;-201.56;EUR;Communication
23/01/2022;-890.38;JPY;Enfants
16/01/2022;-182.74;JPY;Alimentation
07/01/2022;-44.76;JPY;Sante
19/04/2022;-817.10;USD;Communication
15/06/2022;-690.09;USD;Loisir
16/02/2023;-611.13;EUR;Loisir
31/07/2022;-901.99;USD;Loisir
09/04/2022;116.56;JPY;Primes
26/07/2022;-407.06;JPY;Transport
12/08/2022;6054.18;USD;Salaire
28/05/2022;-740.16;JPY;Habitation
01/06/2022;-508.31;USD;Transport
27/06/2022;-84.92;USD;Alimentation
16/02/2022;-390.43;JPY;Sante
15/04/2022;-965.43;JPY;Enfants
16/02/2023;-829.04;EUR;Loisir
09/06/2022;2047.11;EUR;Primes
17/11/2022;-211.64;EUR;Alimentation
30/10/2022;-466.58;USD;Communication
20/06/2022;-772.88;JPY;Enfants
02/03/2022;-764.08;JPY;Enfants
11/06/2022;-834.52;JPY;Loisir
11/08/2022;-463.76;EUR;Sante
03/04/2022;-59.08;JPY;Transport
10/01/2023;-373.39;JPY;Assurance
22/11/2022;-470.89;USD;Communication
01/04/2022;9989.22;EUR;Aide
15/09/2022;-278.78;EUR;Communication
24/01/2023;-316.08;JPY;Assurance
21/04/2022;-149.83;EUR;Assurance
27/05/2022;-859.39;USD;Alimentation
18/11/2022;9535.76;EUR;Salaire
17/01/2023;-468.98;USD;Transport
11/08/2022;2145.23;JPY;Primes
28/01/2023;-819.00;USD;Alimentation
01/09/2022;-599.60;JPY;Assurance
21/09/2022;-367.88;USD;Sante
29/05/2022;-499.47;EUR;Sante
04/10/2022;-264.64;EUR;Alimentation
13/07/2022;-926.52;USD;Alimentation
21/01/2022;-221.81;USD;Assurance
10/08/2022;-453.11;USD;Loisir
13/03/2022;-52.03;EUR;Assurance
17/08/2022;-11.31;JPY;Habitation
15/01/2022;-987.60;USD;Communication
10/10/2022;-806.79;EUR;Habitation
01/10/2022;-85.69;JPY;Sante
21/06/2022;-836.87;USD;Transport
12/01/2023;-19.37;EUR;Alimentation
13/09/2022;-127.59;EUR;Transport
09/07/2022;-975.47;JPY;Sante
26/01/2022;-744.05;EUR;Communication
29/10/2022;-124.04;JPY;Enfants
06/02/2022;-154.97;JPY;Habitation
24/10/2022;-448.69;USD;Communication
07/01/2022;-944.72;USD;Habitation
17/08/2022;-729.06;EUR;Enfants
12/10/2022;1999.24;USD;Cadeau
05/10/2022;-830.95;EUR;Enfants
21/11/2022;-165.29;EUR;Sante
10/07/2022;-367.98;USD;Assurance
03/01/2022;-338.00;USD;Enfants
18/02/2022;-363.06;USD;Enfants
19/02/2023;-75.93;EUR;Assurance
05/01/2023;-715.94;JPY;Communication
03/01/2023;-434.08;JPY;Loisir
20/12/2022;-713.36;JPY;Enfants
17/03/2022;-342.51;EUR;Habitation
24/05/2022;8431.43;USD;Aide
07/05/2022;-476.28;EUR;Assurance
21/10/2022;-94.10;USD;Sante
06/11/2022;-521.76;JPY;Loisir
26/08/2022;-567.09;EUR;Assurance
18/06/2022;-383.87;USD;Communication
30/09/2022;-924.37;USD;Assurance
19/01/2022;-93.38;USD;Sante
18/06/2022;-234.22;JPY;Enfants
11/11/2022;-375.40;USD;Assurance
02/10/2022;-466.21;JPY;Sante
20/11/2022;-642.01;JPY;Enfants
19/01/2023;-986.38;USD;Transport
21/11/2022;-675.90;USD;Habitation
28/09/2022;-141.10;USD;Enfants
21/05/2022;-766.04;USD;Enfants
13/01/2022;-794.53;USD;Alimentation
20/03/2022;-952.81;EUR;Habitation
17/06/2022;-426.59;USD;Enfants
24/06/2022;-574.65;USD;Alimentation
03/02/2022;-18.46;JPY;Alimentation
05/08/2022;-36.97;EUR;Communication
05/01/2022;-219.95;JPY;Alimentation
22/02/2022;-462.20;USD;Loisir
11/12/2022;-663.16;JPY;Enfants
03/04/2022;-629.10;USD;Transport
14/11/2022;-220.47;USD;Sante
05/01/2022;-928.10;USD;Loisir
04/03/2022;-749.46;USD;Habitation
17/03/2022;-559.79;USD;Loisir
03/02/2023;-923.75;USD;Communication
23/06/2022;-301.81;EUR;Habitation
06/01/2023;-395.94;JPY;Loisir
26/11/2022;-854.62;USD;Transport
24/03/2022;-48.97;USD;Habitation
02/02/2022;-214.37;EUR;Assurance
03/10/2022;-145.71;USD;Assurance
16/12/2022;-876.62;JPY;Assurance
22/10/2022;-895.61;JPY;Sante
11/11/2022;-823.46;EUR;Sante
17/05/2022;-117.77;EUR;Communication
13/01/2023;-399.41;JPY;Loisir
26/03/2022;-222.12;EUR;Sante
06/11/2022;9132.25;EUR;Primes
16/01/2023;-11.70;USD;Assurance
06/05/2022;2942.37;EUR;Salaire
17/04/2022;-907.70;JPY;Enfants
15/08/2022;9317.86;JPY;Primes
02/07/2022;-200.20;JPY;Sante
22/07/2022;-819.96;USD;Sante
17/12/2022;-810.31;USD;Assurance
12/05/2022;-553.08;EUR;Habitation
13/09/2022;-342.36;USD;Communication
04/05/2022;-538.85;EUR;Sante
05/12/2022;-969.43;EUR;Alimentation
25/10/2022;3079.55;EUR;Cadeau
20/07/2022;-927.84;USD;Alimentation
04/07/2022;-278.78;JPY;Habitation
17/02/2023;-645.98;EUR;Assurance
10/02/2022;5473.09;EUR;Salaire
30/01/2023;-615.49;JPY;Alimentation
29/12/2022;-543.80;USD;Alimentation
04/01/2022;-396.53;USD;Loisir
13/10/2022;-756.47;USD;Habitation
08/01/2022;-850.48;USD;Enfants
11/03/2022;-653.86;USD;Loisir
11/03/2022;-115.24;JPY;Assurance
27/12/2022;-7.34;USD;Alimentation
10/01/2023;7717.52;USD;Salaire
05/09/2022;-150.36;EUR;Communication
22/05/2022;-18.73;USD;Sante
10/02/2022;-111.35;EUR;Communication
01/04/2022;1603.65;EUR;Salaire
07/01/2023;-433.81;USD;Habitation
10/10/2022;-190.92;USD;Enfants
12/04/2022;-195.08;EUR;Loisir
07/01/2022;-542.37;JPY;Assurance
03/03/2022;-647.31;USD;Alimentation
11/11/2022;-906.31;EUR;Alimentation
04/11/2022;-445.00;USD;Assurance
09/03/2022;-602.70;USD;Assurance
04/03/2022;-528.12;USD;Communication
11/01/2023;-851.29;JPY;Habitation
09/10/2022;2791.59;USD;Primes
13/04/2022;-895.10;USD;Transport
18/11/2022;-187.11;USD;Alimentation
29/11/2022;-707.98;EUR;Sante
